command,description,file_path,option
grep -A 20 'contact' /home/user/documents/resume[AB].pdf,Find lines containing 'contact' and print the line itself and the next twenty lines.,/home/user/documents/resume[AB].pdf,-A
grep -A 5 'programming languages' /home/user/documents/resume[AB].pdf,Find lines containing 'programming languages' and print the line itself and the next five lines.,/home/user/documents/resume[AB].pdf,-A
grep -A 3 'tools' /home/user/documents/resume[AB].pdf,Find lines containing 'tools' and print the line itself and the next three lines.,/home/user/documents/resume[AB].pdf,-A
grep -A 1 'certifications' /home/user/documents/resume[AB].pdf,Find lines containing 'certifications' and print the line itself and the next line.,/home/user/documents/resume[AB].pdf,-A
grep -A 1 'vacation' /home/user/pictures/vacation[1-3].jpg,Find lines containing 'vacation' and print the matching line along with the next line.,/home/user/pictures/vacation[1-3].jpg,-A
grep -A 2 'vacation' /home/user/pictures/vacation[1-3].jpg,Find lines containing 'vacation' and print the matching line along with the next two lines.,/home/user/pictures/vacation[1-3].jpg,-A
grep -A 3 'vacation' /home/user/pictures/vacation[1-3].jpg,Find lines containing 'vacation' and print the matching line along with the next three lines.,/home/user/pictures/vacation[1-3].jpg,-A
grep -A 5 'vacation' /home/user/pictures/vacation[1-3].jpg,Find lines containing 'vacation' and print the matching line along with the next five lines.,/home/user/pictures/vacation[1-3].jpg,-A
grep -A 10 'vacation' /home/user/pictures/vacation[1-3].jpg,Find lines containing 'vacation' and print the matching line along with the next ten lines.,/home/user/pictures/vacation[1-3].jpg,-A
grep -A 1 'jpg' /home/user/pictures/vacation[1-3].jpg,Find lines containing 'jpg' and print the matching line along with the next line.,/home/user/pictures/vacation[1-3].jpg,-A
grep -A 2 'jpg' /home/user/pictures/vacation[1-3].jpg,Find lines containing 'jpg' and print the matching line along with the next two lines.,/home/user/pictures/vacation[1-3].jpg,-A
grep -A 3 'jpg' /home/user/pictures/vacation[1-3].jpg,Find lines containing 'jpg' and print the matching line along with the next three lines.,/home/user/pictures/vacation[1-3].jpg,-A
grep -A 5 'jpg' /home/user/pictures/vacation[1-3].jpg,Find lines containing 'jpg' and print the matching line along with the next five lines.,/home/user/pictures/vacation[1-3].jpg,-A
grep -A 10 'jpg' /home/user/pictures/vacation[1-3].jpg,Find lines containing 'jpg' and print the matching line along with the next ten lines.,/home/user/pictures/vacation[1-3].jpg,-A
grep -A 1 '#EXTINF' /home/user/music/playlist[!1].m3u,Print the line containing '#EXTINF' and the line after it,/home/user/music/playlist[!1].m3u,-A
grep -A 2 '#EXTINF' /home/user/music/playlist[!1].m3u,Print the line containing '#EXTINF' and the two lines after it,/home/user/music/playlist[!1].m3u,-A
grep -A 3 '#EXTINF' /home/user/music/playlist[!1].m3u,Print the line containing '#EXTINF' and the three lines after it,/home/user/music/playlist[!1].m3u,-A
grep -A 10 '#EXTINF' /home/user/music/playlist[!1].m3u,Print the line containing '#EXTINF' and the ten lines after it,/home/user/music/playlist[!1].m3u,-A
grep -A 1 'Example Artist' /home/user/music/playlist[!1].m3u,Print the line containing 'Example Artist' and the line after it,/home/user/music/playlist[!1].m3u,-A
grep -A 2 'Example Artist' /home/user/music/playlist[!1].m3u,Print the line containing 'Example Artist' and the two lines after it,/home/user/music/playlist[!1].m3u,-A
grep -A 3 'Example Artist' /home/user/music/playlist[!1].m3u,Print the line containing 'Example Artist' and the three lines after it,/home/user/music/playlist[!1].m3u,-A
grep -A 10 'Example Artist' /home/user/music/playlist[!1].m3u,Print the line containing 'Example Artist' and the ten lines after it,/home/user/music/playlist[!1].m3u,-A
grep -A 1 'Example Title' /home/user/music/playlist[!1].m3u,Print the line containing 'Example Title' and the line after it,/home/user/music/playlist[!1].m3u,-A
grep -A 2 'Example Title' /home/user/music/playlist[!1].m3u,Print the line containing 'Example Title' and the two lines after it,/home/user/music/playlist[!1].m3u,-A
grep -A 1 'development' /home/user/projects/myapp/config[01].yaml,Show the line containing 'development' and the line following it.,/home/user/projects/myapp/config[01].yaml,-A
grep -A 2 'staging' /home/user/projects/myapp/config[01].yaml,Show the line containing 'staging' and the two lines following it.,/home/user/projects/myapp/config[01].yaml,-A
grep -A 3 'production' /home/user/projects/myapp/config[01].yaml,Show the line containing 'production' and the three lines following it.,/home/user/projects/myapp/config[01].yaml,-A
grep -A 1 'US' /home/user/projects/myapp/config[01].yaml,Show the line containing 'US' and the line following it.,/home/user/projects/myapp/config[01].yaml,-A
grep -A 2 'Europe' /home/user/projects/myapp/config[01].yaml,Show the line containing 'Europe' and the two lines following it.,/home/user/projects/myapp/config[01].yaml,-A
grep -A 3 'Asia' /home/user/projects/myapp/config[01].yaml,Show the line containing 'Asia' and the three lines following it.,/home/user/projects/myapp/config[01].yaml,-A
grep -A 1 'environment' /home/user/projects/myapp/config[01].yaml,Show the line containing 'environment' and the line following it.,/home/user/projects/myapp/config[01].yaml,-A
grep -A 2 'region' /home/user/projects/myapp/config[01].yaml,Show the line containing 'region' and the two lines following it.,/home/user/projects/myapp/config[01].yaml,-A
grep -A 1 'section' /home/user/projects/myapp/config[01].yaml,Show the line containing 'section' and the line following it.,/home/user/projects/myapp/config[01].yaml,-A
grep -A 2 'customized' /home/user/projects/myapp/config[01].yaml,Show the line containing 'customized' and the two lines following it.,/home/user/projects/myapp/config[01].yaml,-A
grep -A 1 'app' /home/user/projects/myapp/settings.json,Print the line containing 'app' and the line following it.,/home/user/projects/myapp/settings.json,-A
grep -A 2 'version' /home/user/projects/myapp/settings.json,Print the line containing 'version' and the two lines following it.,/home/user/projects/myapp/settings.json,-A
grep -A 3 'author' /home/user/projects/myapp/settings.json,Print the line containing 'author' and the three lines following it.,/home/user/projects/myapp/settings.json,-A
grep -A 4 'license' /home/user/projects/myapp/settings.json,Print the line containing 'license' and the four lines following it.,/home/user/projects/myapp/settings.json,-A
grep -A 5 'myapp' /home/user/projects/myapp/settings.json,Print the line containing 'myapp' and the five lines following it.,/home/user/projects/myapp/settings.json,-A
grep -A 10 '1.0.0' /home/user/projects/myapp/settings.json,Print the line containing '1.0.0' and the ten lines following it.,/home/user/projects/myapp/settings.json,-A
grep -A 20 'John Doe' /home/user/projects/myapp/settings.json,Print the line containing 'John Doe' and the twenty lines following it.,/home/user/projects/myapp/settings.json,-A
grep -A 50 'MIT' /home/user/projects/myapp/settings.json,Print the line containing 'MIT' and the fifty lines following it.,/home/user/projects/myapp/settings.json,-A
grep -A 100 'settings.json' /home/user/projects/myapp/settings.json,Print the line containing 'settings.json' and the one hundred lines following it.,/home/user/projects/myapp/settings.json,-A
grep -A 500 'myapp' /home/user/projects/myapp/settings.json,Print the line containing 'myapp' and the five hundred lines following it.,/home/user/projects/myapp/settings.json,-A
grep -A 1 '<h1>' /home/user/projects/webapp/index.html,Print the line containing '<h1>' and the next line after it.,/home/user/projects/webapp/index.html,-A
grep -A 2 '<h1>' /home/user/projects/webapp/index.html,Print the line containing '<h1>' and the two lines after it.,/home/user/projects/webapp/index.html,-A
grep -A 3 '<h1>' /home/user/projects/webapp/index.html,Print the line containing '<h1>' and the three lines after it.,/home/user/projects/webapp/index.html,-A
grep -A 1 '<p>' /home/user/projects/webapp/index.html,Print the line containing '<p>' and the next line after it.,/home/user/projects/webapp/index.html,-A
grep -A 2 '<p>' /home/user/projects/webapp/index.html,Print the line containing '<p>' and the two lines after it.,/home/user/projects/webapp/index.html,-A
grep -A 3 '<p>' /home/user/projects/webapp/index.html,Print the line containing '<p>' and the three lines after it.,/home/user/projects/webapp/index.html,-A
grep -A 1 'My First Heading' /home/user/projects/webapp/index.html,Print the line containing 'My First Heading' and the next line after it.,/home/user/projects/webapp/index.html,-A
grep -A 2 'My First Heading' /home/user/projects/webapp/index.html,Print the line containing 'My First Heading' and the two lines after it.,/home/user/projects/webapp/index.html,-A
grep -A 3 'My First Heading' /home/user/projects/webapp/index.html,Print the line containing 'My First Heading' and the three lines after it.,/home/user/projects/webapp/index.html,-A
grep -A 1 'My first paragraph' /home/user/projects/webapp/index.html,Print the line containing 'My first paragraph' and the next line after it.,/home/user/projects/webapp/index.html,-A
grep -A 1 'font-family' /home/user/projects/webapp/styles.css,Find lines containing 'font-family' and print the following line.,/home/user/projects/webapp/styles.css,-A
grep -A 2 'background-color' /home/user/projects/webapp/styles.css,Find lines containing 'background-color' and print the following two lines.,/home/user/projects/webapp/styles.css,-A
grep -A 3 'color' /home/user/projects/webapp/styles.css,Find lines containing 'color' and print the following three lines.,/home/user/projects/webapp/styles.css,-A
grep -A 4 'margin' /home/user/projects/webapp/styles.css,Find lines containing 'margin' and print the following four lines.,/home/user/projects/webapp/styles.css,-A
grep -A 5 'padding' /home/user/projects/webapp/styles.css,Find lines containing 'padding' and print the following five lines.,/home/user/projects/webapp/styles.css,-A
grep -A 1 'font-size' /home/user/projects/webapp/styles.css,Find lines containing 'font-size' and print the following line.,/home/user/projects/webapp/styles.css,-A
grep -A 2 'text-align' /home/user/projects/webapp/styles.css,Find lines containing 'text-align' and print the following two lines.,/home/user/projects/webapp/styles.css,-A
grep -A 3 'line-height' /home/user/projects/webapp/styles.css,Find lines containing 'line-height' and print the following three lines.,/home/user/projects/webapp/styles.css,-A
grep -A 4 'text-decoration' /home/user/projects/webapp/styles.css,Find lines containing 'text-decoration' and print the following four lines.,/home/user/projects/webapp/styles.css,-A
grep -A 5 'border-radius' /home/user/projects/webapp/styles.css,Find lines containing 'border-radius' and print the following five lines.,/home/user/projects/webapp/styles.css,-A
grep -A 1 'app.get' /home/user/projects/webapp/app.js,Find the line containing 'app.get' and print the next line after it.,/home/user/projects/webapp/app.js,-A
grep -A 2 'res.send' /home/user/projects/webapp/app.js,Find the line containing 'res.send' and print the next two lines after it.,/home/user/projects/webapp/app.js,-A
grep -A 3 'app.listen' /home/user/projects/webapp/app.js,Find the line containing 'app.listen' and print the next three lines after it.,/home/user/projects/webapp/app.js,-A
grep -A 4 'console.log' /home/user/projects/webapp/app.js,Find the line containing 'console.log' and print the next four lines after it.,/home/user/projects/webapp/app.js,-A
grep -A 5 'express' /home/user/projects/webapp/app.js,Find the line containing 'express' and print the next five lines after it.,/home/user/projects/webapp/app.js,-A
grep -A 1 'req' /home/user/projects/webapp/app.js,Find the line containing 'req' and print the next line after it.,/home/user/projects/webapp/app.js,-A
grep -A 2 'res' /home/user/projects/webapp/app.js,Find the line containing 'res' and print the next two lines after it.,/home/user/projects/webapp/app.js,-A
grep -A 3 '3000' /home/user/projects/webapp/app.js,Find the line containing '3000' and print the next three lines after it.,/home/user/projects/webapp/app.js,-A
grep -A 4 'Hello World!' /home/user/projects/webapp/app.js,Find the line containing 'Hello World!' and print the next four lines after it.,/home/user/projects/webapp/app.js,-A
grep -A 5 'Web app listening' /home/user/projects/webapp/app.js,Find the line containing 'Web app listening' and print the next five lines after it.,/home/user/projects/webapp/app.js,-A
grep -A 1 'println!' /home/user/projects/rust_app/src/main.rs,Print the line containing 'println!' and the line after it.,/home/user/projects/rust_app/src/main.rs,-A
grep -A 2 '// This is a single line comment.' /home/user/projects/rust_app/src/main.rs,Print the line containing '// This is a single line comment.' and the two lines after it.,/home/user/projects/rust_app/src/main.rs,-A
grep -A 3 '/* This is a' /home/user/projects/rust_app/src/main.rs,Print the line containing '/* This is a' and the three lines after it.,/home/user/projects/rust_app/src/main.rs,-A
grep -A 4 'fn main()' /home/user/projects/rust_app/src/main.rs,Print the line containing 'fn main()' and the four lines after it.,/home/user/projects/rust_app/src/main.rs,-A
"grep -A 5 'println!(""Hello, world!"");' /home/user/projects/rust_app/src/main.rs","Print the line containing 'println!(""Hello, world!"");' and the five lines after it.",/home/user/projects/rust_app/src/main.rs,-A
grep -A 10 '// This is a single line comment.' /home/user/projects/rust_app/src/main.rs,Print the line containing '// This is a single line comment.' and the ten lines after it.,/home/user/projects/rust_app/src/main.rs,-A
grep -A 20 '/* This is a' /home/user/projects/rust_app/src/main.rs,Print the line containing '/* This is a' and the twenty lines after it.,/home/user/projects/rust_app/src/main.rs,-A
grep -A 50 'fn main()' /home/user/projects/rust_app/src/main.rs,Print the line containing 'fn main()' and the fifty lines after it.,/home/user/projects/rust_app/src/main.rs,-A
"grep -A 100 'println!(""Hello, world!"");' /home/user/projects/rust_app/src/main.rs","Print the line containing 'println!(""Hello, world!"");' and the one hundred lines after it.",/home/user/projects/rust_app/src/main.rs,-A
grep -A 1 '// This is a single line comment.' /home/user/projects/rust_app/src/main.rs | grep 'println!',"Print the line containing '// This is a single line comment.' and the line after it, then filter the output to only show lines containing 'println!'.",/home/user/projects/rust_app/src/main.rs,-A
